1,1,0
2,0,4
0,0,0
10,8,5
2,5,0
5,4,4
1,1,0
0,0,0
0,0,0
0,1,0
2,1,0
2,1,0
4,5,1
0,0,3
4,2,0
5,2,5
0,0,0
0,1,0
0,0,0
0,1,1
5,7,0
46,56,4
0,0,4
0,1,0
4,3,2
0,0,4
0,3,0
0,0,0
11,9,5
0,0,3
3,4,0
10,6,0
7,9,0
11,17,0
0,0,2
0,0,5
1,2,0
4,1,4
1,2,0
9,8,4
0,0,1
0,0,2
1,4,0
0,0,3
1,1,4
1,1,1
1,1,0
3,2,2
6,6,2
0,4,0
1,2,0
65,59,1
1,1,0
0,0,1
1,1,0
2,3,0
7,12,0
0,2,0
3,0,4
0,1,0
7,15,2
4,15,0
3,3,0
0,1,0
0,0,0
0,0,0
2,2,0
0,1,0
6,5,0
1,1,0
2,5,0
0,5,0
2,2,0
0,0,0
4,8,0
0,1,0
0,0,0
0,0,0
0,1,0
1,2,0
2,2,0
19,21,4
1,2,0
1,0,3
0,0,0
0,0,4
2,0,2
0,0,0
0,0,3
0,0,0
7,4,1
0,0,0
4,6,1
2,1,3
0,0,3
2,3,0
0,6,0
5,2,4
12,16,2
0,4,0
0,0,0
2,2,0
0,0,0
1,1,0
0,1,0
0,0,0
0,1,0
0,0,0
0,1,0
0,0,0
0,0,0
1,1,0
4,0,3
13,34,0
0,1,0
0,1,0
9,12,4
1,1,3
15,13,3
2,2,0
3,3,0
0,2,0
0,0,0
1,1,0
0,0,0
0,0,0
0,0,0
6,28,1
0,0,0
0,0,4
0,0,0
1,1,0
0,0,3
18,11,5
0,0,3
0,1,0
0,1,0
1,0,1
1,2,2
1,1,4
0,2,0
0,0,2
16,20,4
5,18,0
0,0,0
1,0,0
0,1,0
1,3,0
0,0,4
0,0,0
1,2,0
1,1,0
3,20,0
2,6,2
5,9,0
6,9,1
0,1,0
14,34,2
11,31,2
1,6,0
0,0,0
1,1,0
0,0,4
0,0,0
0,0,0
2,0,1
1,0,4
0,0,0
0,0,0
0,0,0
1,4,0
1,0,4
1,0,0
1,0,1
1,4,0
4,5,0
1,1,0
1,1,4
7,6,2
0,0,1
0,0,0
1,2,3
0,0,0
0,0,0
5,5,2
0,0,2
1,0,0
0,1,0
0,0,0
0,4,0
1,1,0
0,0,0
0,1,0
0,0,0
0,2,0
0,0,3
0,0,0
0,0,0
1,4,0
1,1,0
0,0,5
2,1,5
0,1,0
2,9,1
10,11,5
0,1,0
5,14,2
4,5,5
1,0,1
13,32,0
1,0,4
0,0,0
2,4,0
1,1,0
1,1,4
25,17,8
0,0,0
0,0,0
0,1,0
3,4,0
0,1,0
0,1,0
0,0,0
0,0,0
3,3,2
4,13,0
1,1,0
0,0,4
0,1,0
0,2,0
0,1,0
0,0,0
4,1,0
1,1,0
5,0,5
0,0,0
12,15,4
6,9,2
3,2,0
0,0,0
1,3,0
1,1,2
2,3,0
0,1,0
0,1,0
0,1,0
1,1,0
0,0,0
0,0,0
0,0,0
1,1,3
0,0,0
1,1,0
1,1,0
1,0,0
0,2,0
1,3,0
0,0,0
21,40,2
1,4,0
1,1,0
0,0,0
2,2,3
2,6,0
0,1,0
0,0,0
0,0,0
0,3,0
0,1,0
0,1,3
0,0,0
0,0,0
0,0,0
2,0,0
0,0,2
7,3,2
0,0,2
1,1,2
4,4,0
2,2,0
1,0,0
2,5,0
0,0,4
0,1,0
0,0,2
1,1,0
0,1,0
1,1,0
1,1,0
1,2,0
0,0,0
1,1,0
16,18,3
1,0,1
3,4,2
12,14,3
2,3,2
0,0,1
2,3,0
1,1,0
2,2,3
6,6,2
0,0,0
1,1,4
31,31,6
0,0,0
0,20,0
1,0,0
2,0,2
2,1,0
0,0,0
0,2,4
7,6,2
1,1,0
0,0,0
3,5,1
0,0,4
1,1,0
0,0,0
2,17,1
0,1,0
1,1,0
0,1,0
0,1,0
0,0,0
4,10,4
4,9,0
1,0,0
0,0,0
0,0,0
1,1,0
2,1,0
0,0,0
0,0,0
2,0,2
0,0,0
0,0,0
0,0,3
3,4,0
0,1,0
1,4,0
0,0,0
2,2,3
3,11,1
1,0,3
3,5,2
2,3,0
0,2,2
1,0,4
0,0,0
1,0,0
1,0,3
2,2,0
2,1,0
1,4,0
0,0,0
0,4,0
2,1,2
2,2,0
9,2,0
1,1,0
2,3,0
1,0,0
3,2,2
0,11,1
2,4,1
4,5,2
5,2,0
0,2,0
0,1,0
0,0,4
0,0,0
0,0,3
0,0,4
1,0,0
4,0,0
0,1,0
1,1,0
0,1,0
1,8,0
0,1,0
1,1,0
2,1,2
2,2,4
0,0,0
4,2,1
0,0,2
0,1,0
0,0,0
0,1,0
4,10,1
0,0,3
1,0,0
0,1,0
2,1,3
0,2,0
1,5,0
3,0,2
0,0,0
0,1,0
0,1,0
3,1,0
0,1,0
0,1,0
1,3,0
0,1,0
0,0,0
0,0,3
0,0,2
0,0,0
1,0,0
0,0,0
0,0,2
0,0,2
7,5,4
11,9,3
1,1,0
0,0,1
0,1,0
0,0,2
0,0,2
0,0,0
0,0,1
0,1,0
0,1,0
0,0,1
0,0,0
4,6,4
1,0,0
7,2,4
5,14,2
0,6,0
0,1,0
1,0,2
4,4,3
0,0,0
0,0,4
0,1,0
1,1,0
7,11,3
0,0,0
0,0,1
0,1,0
0,1,0
1,1,0
1,1,3
0,0,1
1,2,0
0,0,0
0,0,0
0,0,3
2,2,0
0,1,0
2,2,1
1,1,0
0,1,3
6,4,0
1,1,2
1,3,0
0,7,0
5,14,0
0,0,2
1,2,0
49,28,4
4,1,1
0,0,0
2,1,0
0,0,0
0,1,0
1,0,0
0,0,1
1,0,1
6,19,0
0,0,0
0,4,2
0,2,0
0,0,0
7,11,0
25,43,0
0,0,0
0,0,0
3,2,5
21,21,3
0,1,2
0,0,4
0,1,0
1,4,0
0,2,0
2,4,4
1,1,0
3,3,3
0,2,0
1,1,3
0,1,0
1,1,0
20,18,3
0,0,0
1,1,0
0,0,0
2,1,2
1,1,0
0,0,4
1,2,0
1,1,0
0,1,0
14,12,3
0,0,1
0,0,2
0,0,2
0,2,0
1,1,2
2,4,3
0,1,0
0,0,0
2,2,0
0,1,0
7,5,4
0,0,0
16,13,4
3,0,3
15,4,1
1,1,0
1,1,0
1,1,0
0,0,0
1,0,3
10,39,2
0,0,0
5,13,0
0,0,2
0,0,0
9,12,5
0,0,0
3,12,3
0,1,0
0,0,2
10,18,0
10,2,6
0,1,1
0,0,0
16,18,1
0,1,5
0,0,1
1,1,1
4,4,0
4,15,3
4,2,5
1,1,0
5,5,3
10,18,0
180,174,4
9,2,4
9,2,4
17,3,5
15,3,5
10,1,5
18,8,3
10,3,5
0,0,4
0,1,0
5,15,2
3,1,4
1,0,3
6,0,3
6,0,3
0,0,2
1,0,0
1,2,4
2,0,3
5,7,4
5,10,0
0,1,2
0,0,4
0,0,4
1,3,0
1,0,1
10,8,4
2,0,3
5,3,3
0,1,1
1,8,0
0,0,0
1,0,5
1,0,6
0,0,2
5,8,3
1,0,0
23,4,5
3,1,4
3,1,4
8,1,4
42,36,4
14,1,3
14,1,3
34,27,1
2,1,6
1,0,5
0,0,1
11,25,0
0,0,4
7,17,1
1,1,2
0,0,0
0,0,4
7,9,3
0,0,0
0,0,1
1,1,0
6,1,0
12,50,0
0,0,0
0,2,0
0,0,2
0,0,4
0,0,0
18,19,0
1,1,0
9,13,3
0,0,0
14,10,4
1,0,3
1,1,4
0,2,0
1,0,2
0,0,2
2,2,2
4,11,2
5,0,3
5,0,3
11,0,3
47,44,4
13,3,4
63,17,4
20,6,5
28,39,2
1,1,4
2,3,0
1,0,3
0,5,0
1,0,0
0,1,2
0,1,0
1,1,6
1,0,0
0,2,2
0,0,0
3,3,2
1,3,1
10,13,0
2,2,2
0,0,0
3,2,0
1,1,0
1,1,3
0,0,3
0,0,4
1,8,0
0,5,0
0,1,0
6,8,2
10,18,2
1,0,3
7,0,5
7,0,5
25,8,6
57,25,8
47,19,7
12,2,4
5,1,5
14,5,5
15,18,3
7,1,3
3,1,6
21,15,5
5,21,3
6,2,2
0,1,0
1,6,0
0,0,2
2,1,1
0,0,2
0,0,3
2,4,1
11,20,4
0,0,2
1,0,4
2,5,0
1,1,1
1,0,1
5,12,0
2,4,2
0,0,3
1,0,2
0,0,2
2,1,0
1,0,4
2,2,0
0,0,0
0,0,0
13,0,2
13,0,2
13,0,2
31,4,3
50,53,3
10,0,3
2,0,3
2,0,3
2,0,3
2,1,0
1,5,0
0,0,4
0,0,3
0,0,0
2,5,0
1,4,2
0,6,1
0,0,0
1,7,1
2,0,2
2,3,5
1,0,0
1,1,2
22,22,1
0,2,0
16,16,4
0,0,1
0,0,2
0,0,2
0,0,4
0,0,0
0,0,2
1,6,2
2,2,0
1,2,2
2,1,0
0,0,1
14,7,5
40,53,2
28,47,4
32,9,6
10,5,6
33,24,5
8,4,3
10,0,1
0,0,0
4,31,0
0,0,0
0,0,5
4,6,6
0,0,2
7,16,1
0,2,0
0,0,0
5,11,0
1,0,0
0,0,2
1,0,2
1,0,0
5,7,3
2,0,3
3,15,0
2,2,2
0,0,4
2,1,1
0,1,0
0,0,2
0,3,1
0,0,3
0,0,0
3,0,4
2,1,0
3,15,0
2,0,2
7,0,2
4,0,1
6,0,5
7,1,4
8,2,3
10,7,6
2,0,1
20,22,4
3,6,0
3,3,1
7,13,2
7,23,0
3,4,3
0,1,0
0,0,4
8,18,3
0,4,0
11,10,2
15,15,5
0,0,0
5,1,3
0,0,2
1,0,4
0,0,3
0,0,0
1,0,2
4,30,3
0,0,0
0,2,0
0,0,0
4,0,4
2,2,0
1,5,0
0,0,2
2,3,4
0,1,3
7,17,0
0,0,0
27,28,3
40,38,4
12,0,5
32,9,5
32,9,5
14,1,2
10,0,5
2,2,2
1,0,3
7,5,3
1,0,2
0,0,0
2,7,0
1,1,0
1,1,3
1,0,2
0,2,0
1,0,1
1,2,0
5,1,4
6,6,3
4,2,4
1,0,4
0,0,0
1,1,0
11,13,2
4,13,2
4,0,2
0,0,1
0,1,0
0,0,0
0,1,0
1,1,0
3,0,2
3,1,3
0,0,2
0,4,1
0,0,0
4,8,3
0,0,0
1,0,3
5,4,2
0,0,0
1,0,3
0,0,2
2,1,3
9,1,5
0,0,0
0,0,0
5,2,0
0,0,0
0,4,1
0,0,0
1,1,0
0,2,0
0,0,3
3,5,0
0,0,3
4,3,2
0,0,2
0,0,5
0,0,3
0,0,3
1,0,0
4,10,2
3,3,0
3,1,2
5,3,3
0,0,4
0,1,0
2,3,2
1,0,0
16,2,6
16,2,6
6,9,5
0,0,3
5,6,1
24,27,1
1,0,3
5,4,5
0,0,3
0,1,2
1,1,0
0,0,3
2,4,0
0,0,0
1,3,1
0,0,2
0,0,0
1,0,2
1,1,4
1,0,2
2,1,0
0,0,2
2,4,2
1,0,2
0,0,0
6,0,4
9,10,2
1,1,2
0,0,0
1,0,4
0,0,4
0,0,0
0,0,0
0,0,3
2,1,0
0,0,4
3,0,5
0,2,0
0,0,2
7,13,0
4,2,2
0,0,0
5,4,5
0,0,3
0,0,7
0,0,7
0,1,0
3,14,2
6,14,0
3,9,0
2,2,3
0,0,3
3,14,1
8,0,1
4,3,2
0,0,2
0,2,0
2,0,2
1,0,3
3,16,0
3,9,3
1,0,2
0,0,2
0,0,4
1,0,0
0,0,5
4,7,1
3,5,0
1,0,2
0,0,0
2,2,2
8,0,3
0,0,2
3,2,0
2,1,2
7,6,3
1,11,3
10,5,5
8,7,5
1,5,0
0,5,2
7,21,0
0,1,4
1,4,1
16,2,3
2,2,2
2,1,2
0,0,3
0,0,3
0,0,4
2,0,3
3,0,1
1,0,2
0,0,4
0,0,0
4,3,4
0,0,3
2,10,3
2,8,0
0,0,3
11,2,3
1,1,0
1,0,0
2,6,0
0,0,2
6,11,3
5,7,0
1,0,3
21,14,5
2,1,4
0,0,5
3,9,4
6,13,1
1,0,0
0,0,0
0,0,0
1,1,0
2,5,0
0,3,0
0,2,0
1,5,0
3,2,0
0,3,0
0,2,0
2,3,0
0,4,0
4,6,1
0,2,0
11,8,4
7,16,0
0,0,0
3,3,3
6,4,4
14,3,3
0,1,2
0,0,0
1,0,3
16,0,3
5,5,2
3,3,3
4,1,1
0,0,5
0,2,3
1,8,0
1,1,0
0,0,2
1,1,0
2,0,0
1,1,1
2,1,3
3,20,0
1,1,2
1,0,1
17,1,2
0,0,3
4,12,0
2,3,0
0,2,0
0,1,0
0,2,0
0,1,0
0,1,0
0,12,0
0,6,0
0,1,0
0,6,0
0,2,0
0,2,0
0,12,0
0,1,0
3,11,0
2,1,5
1,0,0
3,4,3
0,0,4
0,0,2
0,0,0
0,8,1
0,0,0
1,0,3
4,15,0
2,2,0
0,0,0
1,1,2
6,9,2
0,2,0
1,1,2
2,16,0
2,2,4
2,0,5
0,0,5
1,1,0
0,0,3
7,7,2
1,1,4
0,0,0
25,25,1
13,2,3
0,1,0
0,0,0
0,1,0
0,1,0
0,1,0
0,1,0
0,1,0
22,11,5
7,0,6
107,65,7
40,20,5
40,28,5
1,1,3
1,1,0
2,2,4
0,0,0
1,0,2
1,0,3
0,0,5
2,0,1
5,7,4
1,2,0
10,13,4
0,5,0
2,2,2
2,1,4
1,1,4
0,0,0
3,2,0
0,0,1
0,1,2
1,0,0
1,1,0
1,0,0
1,15,1
11,2,4
19,5,7
3,0,0
6,0,4
0,0,0
0,0,0
1,0,0
0,5,2
0,1,0
1,2,0
0,4,2
4,5,0
0,0,3
0,0,2
1,1,2
0,2,0
0,0,0
4,4,0
1,0,4
0,1,2
1,2,0
4,4,5
2,1,0
1,0,0
1,1,2
1,0,0
4,2,4
0,1,0
0,0,0
3,1,3
0,0,0
0,1,0
1,0,3
3,3,0
2,2,5
0,0,1
4,8,3
1,0,5
0,0,2
0,0,0
28,9,4
0,7,0
4,1,4
1,2,2
6,3,5
1,21,0
0,0,3
1,1,0
1,0,4
11,8,5
2,3,0
1,1,2
1,1,0
0,0,4
6,6,0
0,2,0
0,1,0
0,0,0
1,1,0
1,0,0
0,0,3
1,1,1
1,2,0
1,0,2
1,3,0
0,1,0
2,0,4
8,13,0
0,0,0
2,0,3
0,0,4
7,11,0
143,61,6
11,11,6
3,3,3
1,0,2
4,4,0
19,3,7
0,0,0
1,0,2
0,0,2
0,0,0
2,1,3
0,0,0
3,3,0
1,1,0
2,9,1
1,0,4
1,1,4
1,1,0
2,4,0
4,6,0
0,0,2
2,1,2
4,1,4
0,0,5
0,0,0
3,4,0
1,1,0
0,1,0
0,1,0
2,1,0
4,5,0
0,1,0
0,0,0
0,0,4
5,2,4
1,0,2
8,8,2
8,5,4
0,5,0
9,1,5
1,1,4
1,1,2
0,0,0
4,10,2
0,0,0
0,0,0
0,0,4
4,2,3
2,2,0
0,0,2
0,3,0
0,2,0
0,2,0
2,0,3
1,2,0
2,2,2
0,1,0
0,0,0
2,2,0
3,7,2
1,1,2
2,1,0
0,0,0
2,2,0
5,5,2
0,1,0
1,1,0
3,1,4
0,0,0
1,0,2
3,4,0
7,8,2
1,0,5
4,1,4
2,2,0
0,0,4
8,8,4
2,0,3
3,3,2
2,2,3
3,0,3
0,0,2
4,8,3
1,0,0
1,2,0
1,1,0
1,0,0
9,4,7
0,0,4
0,0,0
0,1,0
0,1,0
1,1,4
0,1,1
0,0,1
0,0,2
32,22,4
0,0,0
5,5,5
4,0,2
0,0,0
5,5,2
0,0,0
1,2,0
0,1,0
13,18,2
7,5,3
0,0,1
1,0,2
4,6,0
0,1,0
0,0,0
0,0,0
0,1,0
4,10,0
0,0,4
2,0,3
2,0,2
9,12,0
4,4,3
0,0,0
0,0,4
0,0,0
2,5,0
0,0,2
2,2,0
0,1,0
2,3,1
7,6,0
0,0,3
0,0,2
4,17,0
0,3,0
7,3,2
0,0,3
1,1,0
6,6,2
0,0,0
0,0,0
0,0,4
3,1,2
2,4,0
2,0,0
1,1,4
5,10,0
0,1,0
0,0,0
1,0,4
1,1,0
0,0,4
0,0,3
0,0,2
1,0,2
0,0,2
0,0,5
1,1,0
1,1,2
0,0,0
0,0,5
0,7,0
2,2,3
0,4,1
0,0,0
0,0,0
3,14,1
1,2,0
8,0,1
0,2,0
0,0,0
0,0,5
0,0,0
10,5,5
3,0,2
0,0,0
6,2,3
3,1,4
0,0,3
5,8,2
0,1,0
0,0,1
10,53,3
0,0,2
1,1,0
0,1,0
0,0,3
0,0,0
1,1,0
0,0,2
2,12,0
0,0,3
1,2,0
0,1,0
0,1,3
2,5,0
29,20,4
8,3,5
47,25,2
33,30,6
0,0,4
1,1,2
0,0,3
0,0,3
0,0,5
7,9,3
3,7,0
2,4,0
2,14,2
0,0,2
3,1,1
2,4,0
2,0,4
3,1,0
0,0,0
1,5,0
0,1,0
2,1,1
1,3,0
0,2,0
1,0,0
0,0,0
11,5,0
4,3,3
0,0,3
4,1,4
0,0,0
2,3,3
1,2,0
0,1,0
19,12,5
0,0,2
15,3,5
19,2,4
17,6,4
10,6,4
2,0,4
0,0,0
6,4,0
0,1,0
1,1,0
0,0,2
2,15,1
6,0,2
1,0,3
5,0,3
0,0,2
2,2,0
5,2,5
8,2,0
0,0,0
0,1,0
1,3,0
0,0,0
5,9,0
1,3,0
0,2,0
1,0,0
2,1,3
11,26,5
17,18,6
1,1,0
0,0,0
72,64,5
5,0,5
26,11,6
13,7,4
20,4,6
203,82,8
0,0,4
1,0,0
1,0,0
0,2,0
1,0,4
0,0,0
0,0,0
6,3,4
4,3,0
0,0,0
1,1,2
2,1,0
0,0,0
1,3,0
10,12,1
1,4,0
0,0,0
2,0,4
2,10,0
0,0,2
4,1,3
0,0,2
0,2,2
0,0,0
0,2,0
0,0,3
1,1,1
0,1,0
1,1,0
0,0,0
1,1,0
16,4,4
23,13,6
93,80,3
13,4,4
0,0,0
59,87,3
121,50,5
0,0,1
0,1,0
0,4,0
0,1,0
0,0,2
4,7,0
1,0,1
1,0,0
0,1,2
0,0,4
5,7,2
0,0,1
0,0,4
2,3,3
0,1,0
0,1,0
0,0,3
0,0,3
1,0,4
0,0,4
1,0,1
0,0,0
0,0,0
0,0,2
2,1,2
0,0,3
0,0,0
2,3,0
0,0,0
0,0,0
0,0,0
23,5,5
66,30,6
26,29,5
15,17,3
7,0,8
0,0,3
0,1,0
0,0,0
0,2,0
2,0,2
1,0,0
0,0,0
0,0,3
15,8,0
0,0,2
1,2,0
13,5,4
0,0,0
1,1,0
2,2,3
2,2,2
1,0,2
0,0,0
1,0,2
0,2,3
0,0,0
2,1,5
7,11,0
0,0,6
1,1,0
3,2,0
7,3,2
0,0,1
0,6,0
0,0,0
0,0,0
27,15,6
19,29,2
26,21,6
193,133,7
31,28,6
18,8,6
6,3,5
2,6,0
0,7,0
2,14,0
5,4,6
7,5,3
2,0,4
0,0,0
0,2,0
4,4,2
3,1,0
9,9,5
9,21,5
1,3,0
0,0,0
1,1,0
0,1,2
0,0,1
0,3,2
0,0,0
1,1,0
0,0,0
7,7,4
1,3,0
0,0,3
1,0,3
1,1,0
1,1,1
0,1,0
42,40,5
0,4,3
36,24,5
26,17,1
6,0,4
19,1,6
15,22,1
1,9,1
3,13,1
20,20,4
0,2,0
6,16,0
0,0,0
1,0,3
1,0,4
0,0,0
1,0,3
3,4,0
0,3,0
0,0,4
0,0,3
0,0,0
4,3,2
0,0,4
5,0,2
1,0,2
7,0,4
1,0,0
1,1,3
0,0,3
4,11,2
3,1,4
13,1,6
0,1,0
7,0,2
8,0,3
21,31,2
25,21,3
10,3,6
22,9,5
1,1,0
4,4,0
0,0,2
2,0,0
0,0,4
0,0,0
0,0,0
0,0,2
2,11,1
1,1,2
1,0,3
0,0,2
0,0,0
1,1,0
15,18,3
0,6,0
5,4,2
0,1,0
1,1,0
12,11,5
14,1,3
3,1,2
2,13,0
0,1,0
1,1,2
25,4,5
3,0,3
2,6,5
9,10,1
40,15,6
9,1,7
16,13,4
276,291,6
17,40,2
0,11,0
2,0,0
0,1,0
0,0,0
0,0,3
3,14,2
0,2,0
28,19,2
1,1,2
2,0,4
6,2,1
2,1,4
3,3,0
0,0,0
0,0,3
0,0,3
26,16,1
1,0,3
0,0,0
8,2,3
0,0,3
2,8,1
0,0,2
1,2,0
6,9,3
4,5,3
4,1,0
0,0,0
21,6,4
0,0,4
0,1,0
5,8,0
0,0,2
0,1,0
0,0,0
0,0,2
8,9,2
32,32,6
0,1,0
2,0,4
0,0,0
0,0,0
1,1,0
1,0,0
7,5,4
0,2,1
0,0,0
2,0,3
3,0,5
0,0,0
1,0,5
2,0,2
1,0,0
1,1,0
2,1,1
2,3,2
0,1,0
0,0,0
1,0,1
0,0,2
0,0,2
0,0,2
0,1,0
2,0,0
1,0,1
1,1,0
2,1,5
1,0,0
2,1,5
0,0,2
2,3,0
1,2,0
0,0,4
1,0,2
0,0,0
0,0,0
3,18,1
0,0,2
0,0,0
2,1,2
1,1,0
0,1,0
2,0,0
1,3,0
1,2,2
1,1,3
0,0,0
0,0,0
1,1,2
2,1,0
1,1,0
1,1,3
3,4,0
0,0,1
0,0,0
1,2,0
2,3,3
1,1,0
1,1,2
2,3,0
0,0,0
1,0,0
1,1,0
0,0,2
7,6,6
1,1,0
1,1,0
2,1,1
1,0,5
13,18,2
7,5,4
2,0,4
1,3,0
1,1,4
0,0,0
1,0,0
2,13,1
10,36,1
1,1,2
0,0,2
0,2,0
0,2,2
37,25,5
5,9,0
1,0,2
0,1,0
0,0,0
10,10,3
0,0,2
2,1,3
10,8,0
11,7,4
1,2,2
0,0,0
1,1,0
0,0,0
1,1,0
3,2,0
14,46,2
0,1,0
0,1,0
2,1,3
2,5,0
17,17,2
0,1,0
6,1,6
0,0,1
0,0,4
2,2,0
1,0,0
2,3,3
0,0,0
4,4,0
0,0,0
0,0,0
3,2,3
0,0,3
1,0,4
0,0,1
2,1,4
2,3,0
0,0,4
0,0,4
0,0,5
1,0,0
9,9,2
0,0,0
0,0,0
5,3,4
5,0,3
1,0,6
1,2,0
0,0,0
2,12,1
1,0,0
0,0,4
1,3,0
0,3,0
1,5,1
1,0,1
0,0,2
2,0,4
1,0,0
0,0,3
0,0,0
4,1,5
0,0,4
0,0,4
0,0,0
7,2,2
11,17,2
0,0,3
5,3,0
1,1,0
8,9,0
0,0,0
1,0,0
0,0,3
1,12,1
3,6,2
0,0,0
3,0,5
0,0,2
6,15,0
2,17,4
0,1,0
14,18,4
0,3,0
0,0,0
0,0,4
1,0,0
1,1,1
1,1,3
2,2,0
0,2,0
3,15,0
8,5,5
0,0,0
1,1,2
0,1,0
0,0,4
1,1,0
0,0,0
0,0,0
1,0,3
0,2,1
2,3,2
5,4,4
2,2,0
2,3,0
1,0,2
1,0,5
1,1,2
0,1,0
1,1,0
0,0,3
1,1,4
1,0,0
1,1,4
0,1,0
5,5,3
6,3,4
0,0,4
0,0,0
1,1,3
0,0,0
0,0,4
2,12,2
1,1,3
0,1,0
3,0,1
1,1,0
0,0,0
2,3,0
0,0,0
1,0,4
2,1,4
8,16,0
1,4,0
0,0,3
2,0,0
2,2,4
11,7,2
0,3,0
0,0,0
1,3,1
1,0,4
0,0,3
0,0,0
0,0,0
1,0,1
1,0,4
0,0,0
1,3,2
3,6,3
5,6,0
0,4,0
0,0,2
11,15,4
1,2,0
6,5,2
0,0,4
0,0,4
0,0,2
4,4,0
0,1,0
0,0,0
1,1,0
0,0,4
0,0,2
0,1,0
3,2,4
0,0,3
0,1,0
0,0,0
0,0,2
0,0,0
1,2,3
0,0,0
0,0,0
19,17,4
0,0,0
0,0,2
3,1,4
1,0,0
13,26,2
0,0,1
0,0,1
0,3,0
4,1,0
6,2,0
0,2,0
0,1,0
0,0,3
11,12,1
1,1,0
1,2,0
0,0,0
1,0,0
17,13,6
0,0,0
1,4,0
1,2,0
4,4,2
0,1,0
0,0,0
3,2,0
1,0,3
1,0,4
0,0,0
1,1,0
2,1,0
0,0,3
0,0,0
0,0,2
0,0,2
0,0,2
0,0,0
4,0,6
4,2,3
0,0,1
0,1,0
6,0,3
0,0,6
20,11,4
2,1,2
0,0,3
4,1,3
7,7,3
0,1,0
0,0,0
7,10,2
0,0,0
0,0,2
1,2,0
19,31,0
2,1,2
1,1,0
11,10,2
1,5,1
3,5,2
0,0,0
0,0,0
0,0,0
0,10,0
0,1,0
1,1,2
0,4,0
2,4,0
2,4,1
9,11,4
0,1,0
0,0,4
0,0,0
4,4,3
1,2,0
3,7,0
1,1,0
0,0,0
1,1,0
10,10,6
1,1,2
0,0,0
0,0,2
0,2,0
0,1,3
0,0,0
1,0,0
2,2,3
0,1,0
4,3,0
0,0,0
1,0,0
1,0,4
0,0,5
1,1,0
2,0,4
6,9,2
0,1,0
0,0,1
0,0,3
1,2,0
0,0,0
0,0,2
2,10,2
1,0,0
0,2,2
1,0,0
0,0,0
7,7,3
0,0,0
6,11,2
0,0,0
2,1,0
1,0,2
0,0,4
0,1,2
1,3,2
2,1,4
0,0,5
1,0,4
6,9,0
0,0,0
1,2,2
0,2,0
1,2,0
0,0,0
1,2,0
1,1,2
1,0,0
2,0,0
0,0,4
1,1,0
7,7,4
1,0,0
0,3,0
1,3,0
1,6,0
0,0,4
3,1,6
2,4,0
2,0,4
0,6,1
2,3,2
3,4,2
1,3,0
0,0,1
18,11,8
0,0,0
0,0,0
0,0,0
0,0,0
8,22,0
0,0,0
0,0,0
1,0,0
0,1,2
7,11,2
0,0,4
4,4,0
15,34,0
10,4,5
4,4,0
1,0,0
2,1,4
5,12,4
1,1,2
3,3,1
21,27,2
10,19,5
0,2,0
0,2,0
9,17,4
0,0,2
1,2,0
1,1,0
0,0,3
1,1,0
0,0,0
2,1,5
0,0,2
3,3,0
2,13,1
1,2,0
2,2,2
0,0,3
0,0,1
0,0,1
2,2,6
13,14,2
0,0,0
1,1,4
2,2,3
0,1,0
11,22,1
1,3,0
20,16,6
9,13,4
2,7,0
0,0,0
0,0,0
4,4,6
0,0,4
0,1,0
1,2,2
0,0,2
0,0,2
5,9,0
0,0,3
1,0,1
0,0,0
1,1,0
1,1,0
1,0,0
0,0,1
0,0,0
10,8,0
5,4,4
1,0,4
0,1,0
0,1,0
1,0,2
5,3,3
0,1,0
0,2,0
1,1,2
2,1,4
0,0,0
1,2,1
0,0,4
3,3,0
2,3,2
2,0,0
5,5,0
0,0,0
0,0,0
2,2,2
0,0,1
0,0,4
1,8,1
4,3,5
4,4,7
0,0,2
4,0,0
1,1,0
0,0,3
0,1,0
3,1,4
2,5,5
1,1,3
0,0,0
0,0,0
5,5,0
1,0,0
1,1,0
1,1,0
1,3,3
1,0,0
0,0,4
0,0,1
0,0,2
0,0,0
0,0,0
0,0,4
1,1,0
2,0,0
1,1,0
2,3,0
3,1,4
0,1,0
0,0,3
2,3,1
0,1,0
0,0,0
0,7,0
1,0,0
1,1,0
4,2,1
0,0,0
0,5,0
1,0,0
2,1,2
0,0,0
0,1,0
3,1,3
0,0,0
0,0,0
0,1,0
7,4,3
1,4,2
7,1,4
0,0,2
18,13,3
0,0,0
3,4,0
0,0,3
1,0,3
0,0,0
0,0,0
0,0,3
0,1,0
0,0,0
0,0,3
0,0,0
0,0,2
3,1,4
0,8,0
0,0,4
1,0,3
0,0,0
0,0,0
4,13,0
1,0,4
2,1,4
0,0,0
3,0,5
0,0,2
1,1,1
2,0,4
0,0,2
0,0,3
0,2,1
1,8,1
2,1,4
1,1,0
0,0,2
2,1,2
0,2,0
0,0,2
7,12,4
0,0,0
13,1,5
0,2,0
5,0,1
2,0,3
1,2,0
0,0,3
0,0,0
0,0,2
0,0,0
0,0,0
4,2,2
0,0,1
0,0,0
4,10,2
3,3,4
14,1,3
8,0,4
2,1,4
0,0,4
4,3,2
5,1,3
2,1,0
0,0,5
6,26,1
8,9,5
3,0,3
3,5,3
3,9,0
3,0,4
2,19,0
10,14,0
0,0,3
3,4,2
